chr sx dx TE BLAST_len TE_len dist_5 dist_3 diff_len
scaffold_9 4749266 4749310 scaffold_7_7766534_7777601 11054 11068 13 0 14
scaffold_9 4812494 4812504 scaffold_6_16525360_16532825 7447 7466 10 8 19
scaffold_9 4820888 4820885 scaffold_5_4408781_4409702 903 922 0 18 19
scaffold_9 4821488 4821536 scaffold_1_7996197_7997622 1410 1426 3 12 16
scaffold_9 4845960 4845992 2608_NHF 138 152 0 13 14
scaffold_9 5134946 5134986 517_NHF 818 819 0 0 1
scaffold_9 5246241 5246546 scaffold_7_1927502_1928725 1027 1224 141 55 197
scaffold_9 5511593 5511653 scaffold_2_29360943_29361868 915 926 10 0 11
scaffold_9 6193443 6193449 scaffold_3_465972_467802 1790 1831 0 40 41
scaffold_9 6229838 6229902 scaffold_6_1343030_1344031 872 1002 72 57 130
scaffold_9 6389820 6389814 scaffold_5_41684394_41685433 811 1040 217 11 229
scaffold_9 6795775 6795834 scaffold_8_24077606_24086836 9166 9231 0 64 65
scaffold_9 6959834 6959895 scaffold_3_27944680_27946104 1413 1425 11 0 12
scaffold_9 7010508 7010516 10_LTR/Gypsy 11390 11538 10 137 148
scaffold_9 7015408 7015476 scaffold_9_26607599_26620073 12474 12475 0 0 1
scaffold_9 7016332 7016381 scaffold_6_22829272_22836204 4583 6933 1231 1118 2350
scaffold_9 7019246 7019315 scaffold_8_18445150_18453872 8708 8723 0 14 15
scaffold_9 7113522 7113546 scaffold_1_19020821_19022361 1519 1541 0 21 22
scaffold_9 7127118 7127123 scaffold_5_33061711_33062853 981 1143 64 97 162
scaffold_9 7141899 7141913 scaffold_7_16762480_16764289 1697 1810 15 97 113
scaffold_9 7285713 7285749 scaffold_4_2497520_2502289 4576 4770 124 69 194
scaffold_9 7330407 7330427 scaffold_3_29634038_29639094 4978 5057 78 0 79
scaffold_9 7432587 7432641 scaffold_1_11125763_11127216 1428 1454 0 25 26
scaffold_9 7449234 7449261 9_NHF 578 611 30 2 33
scaffold_9 7544620 7544617 scaffold_6_20898844_20899698 851 855 3 0 4
scaffold_9 7781586 7781588 scaffold_3_49214780_49220466 5686 5687 0 0 1
scaffold_9 7798200 7798359 115_NHF 193 333 18 121 140
scaffold_9 7807452 7807455 scaffold_6_2840798_2844084 3272 3287 14 0 15
scaffold_9 7898438 7898426 2831_NHF 167 187 19 0 20
scaffold_9 7976154 7976203 scaffold_3_32045912_32050401 4478 4490 0 11 12
scaffold_9 7994690 7994730 scaffold_2_22680690_22685740 5031 5051 19 0 20
scaffold_9 8081699 8081762 scaffold_5_32664836_32665671 821 836 2 12 15
scaffold_9 8178989 8178990 scaffold_9_24119240_24131902 12639 12663 23 0 24
scaffold_9 8268758 8268761 scaffold_8_7377203_7378242 1039 1040 0 0 1
scaffold_9 8279119 8279134 scaffold_3_11610932_11612830 1898 1899 0 0 1
scaffold_9 8314212 8314209 scaffold_7_6025086_6029720 4614 4635 0 20 21
scaffold_9 8358669 8358683 6045_NHF 330 422 91 0 92
scaffold_9 8453101 8453130 scaffold_1_13763220_13768773 4856 5554 268 429 698
scaffold_9 8560589 8560727 scaffold_9_8566438_8575194 5326 8757 132 3298 3431
scaffold_9 8725182 8725194 scaffold_2_5364513_5365862 1314 1350 35 0 36
scaffold_9 8956904 8956898 scaffold_9_16740144_16741150 996 1007 4 6 11
scaffold_9 9528249 9528269 scaffold_3_43510809_43513887 3053 3079 21 4 26
scaffold_9 9561197 9561256 scaffold_3_10801670_10811726 10048 10057 0 8 9
scaffold_9 9574958 9574985 scaffold_5_26173221_26174168 901 948 46 0 47
scaffold_9 9601356 9601425 scaffold_1_15867068_15874326 7183 7259 24 51 76
scaffold_9 9623572 9623691 1_LTR/Gypsy 11288 11723 288 146 435
scaffold_9 9721806 9721828 scaffold_2_3155678_3157327 1480 1650 88 81 170
scaffold_9 9729420 9729422 792_NHF 454 463 0 8 9
scaffold_9 9834391 9834395 scaffold_9_11901410_11902702 1202 1293 5 85 91
scaffold_9 9895753 9896018 9355_NHF 122 151 27 1 29
scaffold_9 9942807 9942798 9_NHF 565 611 26 19 46
scaffold_9 10002003 10002010 6045_NHF 421 422 0 0 1
scaffold_9 10108078 10108109 scaffold_7_8853228_8856154 2926 2927 0 0 1
scaffold_9 10130558 10130557 scaffold_3_35813496_35825829 12328 12334 5 0 6
scaffold_9 10296027 10296043 scaffold_3_12548682_12554991 6292 6310 3 14 18
scaffold_9 10349389 10349475 scaffold_4_10250224_10256922 6687 6699 0 11 12
scaffold_9 10352238 10352237 scaffold_1_26688397_26689870 1461 1474 2 10 13
scaffold_9 10438176 10438169 scaffold_2_5552470_5557944 5467 5475 7 0 8
scaffold_9 10483364 10483417 scaffold_9_27023705_27035992 12279 12288 6 2 9
scaffold_9 10593612 10593645 907_NHF 137 141 0 3 4
scaffold_9 10782014 10782025 scaffold_2_25062455_25074749 12255 12295 38 1 40
scaffold_9 10888831 10888843 1057_NHF 402 756 231 122 354
scaffold_9 11070714 11070756 scaffold_6_16287635_16291276 3594 3642 43 4 48
scaffold_9 11243334 11243388 scaffold_3_40485432_40497857 12374 12426 19 32 52
scaffold_9 11268975 11268999 scaffold_3_31772382_31774810 2294 2429 64 70 135
scaffold_9 11319923 11319970 scaffold_3_22829778_22837586 7798 7809 10 0 11
scaffold_9 11388968 11388964 scaffold_8_7395636_7403314 7655 7679 11 12 24
scaffold_9 11396702 11396703 scaffold_7_9566806_9611169 44315 44364 15 33 49
scaffold_9 11397979 11397989 scaffold_3_20589064_20593772 4697 4709 11 0 12
scaffold_9 11454517 11454538 scaffold_4_15889565_15900517 10952 10953 0 0 1
scaffold_9 11704951 11704948 scaffold_9_2916566_2921115 4505 4550 3 41 45
scaffold_9 11867980 11868007 scaffold_4_3548706_3550168 1448 1463 4 10 15
scaffold_9 11961371 11961495 scaffold_3_25501322_25522514 15227 21193 3360 2605 5966
scaffold_9 12177262 12177306 scaffold_9_15967526_15980049 12501 12524 22 0 23
scaffold_9 12274949 12274955 scaffold_3_20630212_20631250 969 1039 16 53 70
scaffold_9 12292388 12292427 scaffold_3_27944680_27946104 1408 1425 16 0 17
scaffold_9 12332141 12332175 scaffold_4_11545315_11551154 5818 5840 12 9 22
scaffold_9 12419600 12419654 scaffold_6_22690229_22691714 1279 1486 91 115 207
scaffold_9 12515354 12515350 scaffold_3_24306323_24307564 838 1242 358 45 404
scaffold_9 12543948 12543992 scaffold_3_32021613_32022749 1123 1137 0 13 14
scaffold_9 12630131 12630127 scaffold_8_21243026_21249469 6435 6444 1 7 9
scaffold_9 12895373 12895429 scaffold_3_37529953_37539758 9794 9806 3 8 12
scaffold_9 12992749 12992812 scaffold_4_12221397_12222433 1005 1037 11 20 32
scaffold_9 13153161 13153227 2608_NHF 116 152 22 13 36
scaffold_9 13220609 13220617 scaffold_6_243220_248748 5515 5529 0 13 14
scaffold_9 13290821 13290817 scaffold_4_8894176_8905827 11651 11652 0 0 1
scaffold_9 13380701 13380708 scaffold_9_16740144_16741150 989 1007 11 6 18
scaffold_9 13425613 13425614 1057_NHF 721 756 25 9 35
scaffold_9 13451798 13451842 scaffold_5_33061711_33062853 997 1143 53 92 146
scaffold_9 13499271 13499300 scaffold_9_24110068_24110944 868 877 0 8 9
scaffold_9 13551415 13551447 scaffold_9_7547404_7553375 5929 5972 28 14 43
scaffold_9 13572750 13572760 scaffold_7_15083492_15085488 1609 1997 51 336 388
scaffold_9 13915173 13915177 scaffold_1_11125763_11127216 1453 1454 0 0 1
scaffold_9 13931970 13932024 scaffold_8_18445150_18453872 8698 8723 0 24 25
scaffold_9 13990020 13990018 scaffold_7_14981318_14991692 10365 10375 1 8 10
scaffold_9 14316469 14316478 scaffold_2_34445450_34447560 2110 2111 0 0 1
scaffold_9 14723825 14723820 scaffold_3_24306323_24307564 857 1242 357 27 385
scaffold_9 14825409 14825477 scaffold_9_9655498_9663952 7628 8455 7 819 827
scaffold_9 14874072 14874065 36_NHF 407 436 28 0 29
scaffold_9 15063398 15063391 299_NHF 661 662 0 0 1
scaffold_9 15134660 15134695 scaffold_8_18691739_18697178 5419 5440 18 2 21
scaffold_9 15333255 15333329 scaffold_1_5247725_5248946 1217 1222 0 4 5
scaffold_9 15369694 15369704 scaffold_5_12273309_12281956 8456 8648 80 111 192
scaffold_9 15370520 15370559 scaffold_8_7377203_7378242 1039 1040 0 0 1
scaffold_9 15521515 15521536 4929_NHF 133 184 50 0 51
scaffold_9 15523236 15523228 scaffold_9_24110068_24110944 869 877 0 7 8
scaffold_9 15524849 15524892 scaffold_5_27702519_27707886 5350 5368 0 17 18
scaffold_9 15532968 15533012 scaffold_9_6394889_6405974 11080 11086 0 5 6
scaffold_9 15742716 15742768 scaffold_5_26781606_26788984 7324 7379 7 47 55
scaffold_9 15837895 15837937 scaffold_7_10875842_10907320 26211 31479 4010 1257 5268
scaffold_9 15921123 15921122 scaffold_9_10785380_10791464 6070 6085 14 0 15
scaffold_9 15994758 15994767 scaffold_5_967012_985173 18137 18162 8 16 25
scaffold_9 16161558 16161560 scaffold_3_45029849_45033663 3736 3815 71 7 79
scaffold_9 16316854 16316915 scaffold_8_18445150_18453872 8708 8723 0 14 15
scaffold_9 16611631 16611632 scaffold_8_12695920_12720562 24624 24643 3 15 19
scaffold_9 16697836 16697843 scaffold_7_17621019_17622311 1248 1293 43 1 45
scaffold_9 16792014 16792020 scaffold_3_9567209_9568133 878 925 8 38 47
scaffold_9 16866469 16866512 scaffold_6_24726046_24727998 1923 1953 1 28 30
scaffold_9 17023003 17022984 scaffold_3_4725912_4735050 9138 9139 0 0 1
scaffold_9 17062525 17062516 scaffold_8_12858560_12859436 816 877 7 53 61
scaffold_9 17188808 17188821 scaffold_5_7588951_7598676 9721 9726 0 4 5
scaffold_9 17255182 17255227 scaffold_9_17251186_17253876 1734 2691 8 948 957
scaffold_9 17292853 17292852 scaffold_2_23242400_23243754 1335 1355 4 15 20
scaffold_9 17381844 17381926 scaffold_3_35809810_35811024 1203 1215 0 11 12
scaffold_9 17412203 17412197 scaffold_3_9187084_9192580 5477 5497 19 0 20
scaffold_9 17646392 17646430 scaffold_1_26688397_26689870 1433 1474 4 36 41
scaffold_9 18371454 18371452 scaffold_6_13468724_13473148 4403 4425 21 0 22
scaffold_9 18613308 18613468 scaffold_8_15096017_15102890 6294 6874 452 127 580
scaffold_9 18664404 18664629 scaffold_8_9970832_10004062 31629 33231 766 835 1602
scaffold_9 18670607 18670655 scaffold_2_18585586_18592774 7024 7189 134 30 165
scaffold_9 18787344 18787359 scaffold_8_9970832_10004062 32728 33231 72 430 503
scaffold_9 18836305 18836502 scaffold_5_1230606_1234262 3501 3657 74 81 156
scaffold_9 19147301 19147326 scaffold_5_18871088_18878554 6462 7467 260 744 1005
scaffold_9 19381323 19381362 scaffold_5_34502568_34503540 962 973 2 8 11
scaffold_9 19541808 19541815 1480_NHF 1341 1347 0 5 6
scaffold_9 19626419 19626433 scaffold_4_15672344_15673640 1285 1297 0 11 12
scaffold_9 19682438 19682474 125_NHF 410 465 0 54 55
scaffold_9 19735797 19735824 scaffold_1_15867068_15874326 5056 7259 24 2178 2203
scaffold_9 20038621 20038666 scaffold_3_42765135_42771799 6541 6665 86 37 124
scaffold_9 20066747 20066746 scaffold_6_24726046_24727998 1906 1953 24 22 47
scaffold_9 20180199 20180202 4876_NHF 158 235 0 76 77
scaffold_9 20211479 20211506 scaffold_8_12858560_12859436 852 877 7 17 25
scaffold_9 20226454 20226503 scaffold_2_20255848_20257452 1603 1605 1 0 2
scaffold_9 20242274 20242373 9_NHF 606 611 0 4 5
scaffold_9 20280173 20280172 scaffold_6_13133692_13135181 1468 1490 0 21 22
scaffold_9 20450676 20450677 16_NHF 1274 1330 45 10 56
scaffold_9 20626969 20627255 scaffold_3_13170058_13180118 9278 10061 271 511 783
scaffold_9 21048847 21048877 scaffold_5_13310244_13314922 4636 4679 42 0 43
scaffold_9 21451717 21451724 scaffold_9_23950848_23955242 4389 4395 5 0 6
scaffold_9 21464146 21464257 scaffold_2_24822730_24826484 3738 3755 15 1 17
scaffold_9 21923442 21923447 scaffold_4_14971368_14973091 1712 1724 0 11 12
scaffold_9 21930769 21930784 scaffold_1_21227938_21230004 1976 2067 13 77 91
scaffold_9 21974739 21974828 scaffold_1_10951428_10961104 9671 9677 0 5 6
scaffold_9 21999486 21999488 scaffold_6_22501190_22513674 12463 12485 0 21 22
scaffold_9 22015838 22015853 scaffold_1_10951428_10961104 9666 9677 0 10 11
scaffold_9 22055385 22055413 scaffold_8_12686041_12688653 2595 2613 15 2 18
scaffold_9 22377223 22377247 422_NHF 233 335 42 59 102
scaffold_9 22449220 22449225 scaffold_7_15083492_15085488 1644 1997 13 339 353
scaffold_9 22627712 22627743 scaffold_7_13673962_13675480 1502 1519 11 5 17
scaffold_9 22742313 22742321 scaffold_7_4907356_4908787 1427 1432 0 4 5
scaffold_9 22760059 22760094 scaffold_9_13089780_13102314 12534 12535 0 0 1
scaffold_9 22777021 22777031 scaffold_4_23325123_23326140 994 1018 23 0 24
scaffold_9 23143582 23143579 scaffold_5_21863367_21867305 3927 3939 3 8 12
scaffold_9 23225042 23225039 scaffold_3_20880076_20881521 1405 1446 26 14 41
scaffold_9 23261675 23261689 scaffold_9_1026947_1057041 24223 30095 814 5057 5872
scaffold_9 23313599 23313707 scaffold_5_2166944_2172372 5426 5429 0 2 3
scaffold_9 23418941 23418966 scaffold_5_14948682_14953138 4390 4457 45 21 67
scaffold_9 23448153 23448161 2608_NHF 138 152 0 13 14
scaffold_9 23509247 23509265 scaffold_4_23533519_23534968 1436 1450 13 0 14
scaffold_9 23608830 23608822 962_NHF 187 189 0 1 2
scaffold_9 23637969 23638012 scaffold_3_12989704_12993464 3741 3761 19 0 20
scaffold_9 23641163 23641213 scaffold_1_1213486_1220868 7382 7383 0 0 1
scaffold_9 23736046 23736062 scaffold_8_24077606_24086836 9227 9231 0 3 4
scaffold_9 23813900 23813924 scaffold_3_24306323_24307564 647 1242 474 120 595
scaffold_9 23948680 23948712 scaffold_3_23436084_23441272 5161 5189 0 27 28
scaffold_9 23999915 23999911 scaffold_7_14981318_14991692 10361 10375 0 13 14
scaffold_9 24037733 24037738 scaffold_4_23533519_23534968 1448 1450 1 0 2
scaffold_9 24226217 24226289 scaffold_5_1230606_1234262 3629 3657 10 17 28
scaffold_9 24242241 24242244 scaffold_5_26826476_26827438 916 963 46 0 47
scaffold_9 24284396 24284400 scaffold_3_11610932_11612830 1898 1899 0 0 1
scaffold_9 24292928 24292924 scaffold_2_5791461_5805142 13667 13682 14 0 15
scaffold_9 24369551 24369568 scaffold_5_13310244_13314922 4670 4679 8 0 9
scaffold_9 24623913 24624000 scaffold_2_10256667_10262102 5431 5436 0 4 5
scaffold_9 24627233 24627256 scaffold_9_29717322_29718842 1389 1521 0 131 132
scaffold_9 24681634 24681750 3880_NHF 429 454 24 0 25
scaffold_9 24756724 24756985 scaffold_9_24718106_24756197 37289 38092 335 467 803
scaffold_9 24965609 24965620 12974_NHF 308 387 0 78 79
scaffold_9 24977004 24976996 scaffold_3_24306323_24307564 820 1242 381 40 422
scaffold_9 25019532 25019564 scaffold_2_5226368_5230774 4388 4407 15 3 19
scaffold_9 25031430 25031444 scaffold_7_18591252_18594858 3597 3607 7 2 10
scaffold_9 25146301 25146341 scaffold_3_33392345_33396119 3468 3775 183 123 307
scaffold_9 25148242 25148263 scaffold_9_15967526_15980049 12489 12524 34 0 35
scaffold_9 25542578 25542611 scaffold_3_24306323_24307564 860 1242 358 23 382
scaffold_9 25548185 25548251 scaffold_9_3712672_3722217 9023 9546 519 3 523
scaffold_9 25565907 25565943 7499_NHF 71 84 0 12 13
scaffold_9 25566337 25566372 scaffold_9_31200732_31202690 1955 1959 3 0 4
scaffold_9 25679247 25679258 scaffold_8_9633569_9638902 5104 5334 95 134 230
scaffold_9 25697317 25697350 scaffold_2_9435599_9440173 4574 4575 0 0 1
scaffold_9 25801781 25801777 517_NHF 816 819 2 0 3
scaffold_9 25886460 25886504 1057_NHF 728 756 2 25 28
scaffold_9 25918244 25918238 1706_NHF 854 855 0 0 1
scaffold_9 26046746 26046744 scaffold_6_14531076_14534760 3665 3685 0 19 20
scaffold_9 26178061 26178241 scaffold_6_18444583_18446514 1929 1932 2 0 3
scaffold_9 26492770 26492784 scaffold_3_16880149_16885313 4938 5165 156 70 227
scaffold_9 26537047 26537064 3662_NHF 217 298 0 80 81
scaffold_9 26541537 26541563 scaffold_2_34445450_34447560 2106 2111 4 0 5
scaffold_9 26570650 26570653 scaffold_8_5057118_5062624 5506 5507 0 0 1
scaffold_9 27200970 27200972 scaffold_6_25414676_25420644 5936 5969 20 12 33
scaffold_9 27212603 27212604 2831_NHF 151 187 35 0 36
scaffold_9 27556597 27556688 scaffold_9_26381266_26382527 1215 1262 7 39 47
scaffold_9 27563410 27563411 scaffold_9_23461926_23463390 1443 1465 0 21 22
scaffold_9 27605981 27605977 scaffold_1_15847618_15854557 6933 6940 1 5 7
scaffold_9 27729725 27729738 scaffold_3_37132833_37138000 5154 5168 11 2 14
scaffold_9 27748098 27748097 125_NHF 444 465 10 10 21
scaffold_9 27828445 27828448 scaffold_9_1026947_1057041 24162 30095 830 5102 5933
scaffold_9 27852692 27852690 scaffold_5_1230606_1234262 3630 3657 10 16 27
scaffold_9 27942759 27942752 36_NHF 386 436 0 49 50
scaffold_9 27947077 27947072 194_NHF 223 224 0 0 1
scaffold_9 27996557 27996575 scaffold_3_24306323_24307564 856 1242 358 27 386
scaffold_9 27998087 27998179 284_NHF 158 171 12 0 13
scaffold_9 28063578 28063585 36_NHF 435 436 0 0 1
scaffold_9 28139824 28139819 scaffold_9_22460153_22465086 4913 4934 2 18 21
scaffold_9 28338403 28338402 9_NHF 610 611 0 0 1
scaffold_9 28602148 28602167 41_NHF 319 366 44 2 47
scaffold_9 28750664 28750662 scaffold_3_35813496_35825829 12333 12334 0 0 1
scaffold_9 28882927 28882925 517_NHF 796 819 0 22 23
scaffold_9 28910069 28910060 scaffold_7_1621832_1623029 1189 1198 2 6 9
scaffold_9 28932893 28932905 scaffold_4_3036673_3042166 5463 5494 5 25 31
scaffold_9 28993506 28993503 158_NHF 667 696 3 25 29
scaffold_9 29005954 29005974 scaffold_8_2860290_2861969 1015 1680 638 26 665
scaffold_9 29161352 29161385 scaffold_2_15112672_15114038 1339 1367 5 22 28
scaffold_9 29166151 29166185 9_NHF 583 611 3 24 28
scaffold_9 29375210 29375205 scaffold_8_7377203_7378242 1021 1040 0 18 19
scaffold_9 29539970 29539963 scaffold_5_4147764_4148616 850 853 0 2 3
scaffold_9 29571514 29571510 9_NHF 610 611 0 0 1
scaffold_9 29720065 29720083 scaffold_8_23820915_23826208 5251 5294 28 14 43
scaffold_9 29779317 29779310 36_NHF 435 436 0 0 1
scaffold_9 30290615 30290621 scaffold_5_2166944_2172372 5423 5429 0 5 6
scaffold_9 30311845 30311855 scaffold_5_27716943_27722407 5464 5465 0 0 1
scaffold_9 30315460 30315504 1197_NHF 468 471 2 0 3
scaffold_9 30385705 30385930 13464_NHF 216 217 0 0 1
scaffold_9 30597537 30597533 8122_NHF 288 289 0 0 1
scaffold_9 30599675 30599666 scaffold_3_32189512_32191960 2448 2449 0 0 1
scaffold_9 30634432 30634442 scaffold_1_11125763_11127216 1453 1454 0 0 1
